,timeCode,blendShapes.EyeBlinkLeft,blendShapes.EyeLookDownLeft,blendShapes.EyeLookInLeft,blendShapes.EyeLookOutLeft,blendShapes.EyeLookUpLeft,blendShapes.EyeSquintLeft,blendShapes.EyeWideLeft,blendShapes.EyeBlinkRight,blendShapes.EyeLookDownRight,blendShapes.EyeLookInRight,blendShapes.EyeLookOutRight,blendShapes.EyeLookUpRight,blendShapes.EyeSquintRight,blendShapes.EyeWideRight,blendShapes.JawForward,blendShapes.JawLeft,blendShapes.JawRight,blendShapes.JawOpen,blendShapes.MouthClose,blendShapes.MouthFunnel,blendShapes.MouthPucker,blendShapes.MouthLeft,blendShapes.MouthRight,blendShapes.MouthSmileLeft,blendShapes.MouthSmileRight,blendShapes.MouthFrownLeft,blendShapes.MouthFrownRight,blendShapes.MouthDimpleLeft,blendShapes.MouthDimpleRight,blendShapes.MouthStretchLeft,blendShapes.MouthStretchRight,blendShapes.MouthRollLower,blendShapes.MouthRollUpper,blendShapes.MouthShrugLower,blendShapes.MouthShrugUpper,blendShapes.MouthPressLeft,blendShapes.MouthPressRight,blendShapes.MouthLowerDownLeft,blendShapes.MouthLowerDownRight,blendShapes.MouthUpperUpLeft,blendShapes.MouthUpperUpRight,blendShapes.BrowDownLeft,blendShapes.BrowDownRight,blendShapes.BrowInnerUp,blendShapes.BrowOuterUpLeft,blendShapes.BrowOuterUpRight,blendShapes.CheekPuff,blendShapes.CheekSquintLeft,blendShapes.CheekSquintRight,blendShapes.NoseSneerLeft,blendShapes.NoseSneerRight,blendShapes.TongueOut,blendShapes.HeadRoll,blendShapes.HeadPitch,blendShapes.HeadYaw,blendShapes.TongueTipUp,blendShapes.TongueTipDown,blendShapes.TongueTipLeft,blendShapes.TongueTipRight,blendShapes.TongueRollUp,blendShapes.TongueRollDown,blendShapes.TongueRollLeft,blendShapes.TongueRollRight,blendShapes.TongueUp,blendShapes.TongueDown,blendShapes.TongueLeft,blendShapes.TongueRight,blendShapes.TongueIn,blendShapes.TongueStretch,blendShapes.TongueWide,blendShapes.TongueNarrow
10,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.016825364902615547,0.022488871589303017,0.0007163281552493572,0.0,0.0,0.0,0.0,0.018115075305104256,0.022331740707159042,0.053330663591623306,0.010024349205195904,0.010679124854505062,0.0453963503241539,0.0,0.2834571599960327,0.023091908544301987,0.0,0.002168548060581088,0.0,0.0,0.0008703222847543657,0.0,0.005942612420767546,0.006061137188225985,0.003779249731451273,0.0039349808357656,0.011255351826548576,0.0,0.03253067657351494,0.09199251979589462,0.04280295595526695,0.038733601570129395,0.0009256307384930551,0.0,0.03981148451566696,0.03794662281870842,0.011717429384589195,0.011037156917154789,0.03658054396510124,0.004772319458425045,0.004908835049718618,0.005977541208267212,0.0007587776053696871,0.0,0.0008549271151423454,0.0004708898195531219,0.0,0.0,0.0,0.0,0.0,0.0,0.002337329089641571,0.0,0.0,0.037389591336250305,0.0,0.0,0.0,0.3379437327384949,0.0017694858834147453,0.0,0.030816230922937393,0.0,0.0,0.13888664543628693
11,0.36666666666666664,0.0,0.0,0.0,0.0,0.0,0.020624317228794098,0.0660196840763092,0.0012878184206783772,0.0,0.0,0.0,0.0,0.023364942520856857,0.06559203565120697,0.0630962997674942,0.003088246798142791,0.013454034924507141,0.03196468576788902,0.0,0.363835871219635,0.01856372132897377,0.0,0.0034114120062440634,0.0,0.003669176949188113,0.0017987911123782396,0.0,0.014965761452913284,0.015906142070889473,0.004565075971186161,0.004734349902719259,0.01101253367960453,0.0,0.04038463905453682,0.11583723872900009,0.052482228726148605,0.04941997677087784,0.0018093892140313983,0.0,0.05930909514427185,0.05605512857437134,0.013815324753522873,0.013310815207660198,0.03823242336511612,0.015977846458554268,0.015988854691386223,0.0058776033110916615,0.0037597238551825285,0.0032863018568605185,0.0037797975819557905,0.003444541711360216,0.0,0.0,0.0,0.0,0.0,0.0,0.0071791186928749084,0.0,0.0,0.0660279169678688,0.0,0.0,0.0,0.4056750535964966,0.0030933432281017303,0.0,0.07594496011734009,0.0,0.0,0.23519770801067352
12,0.4,0.0,0.0,0.0,0.0,0.0,0.01780296489596367,0.0974011942744255,0.001726072747260332,0.0,0.0,0.0,0.0,0.02452719211578369,0.0967777892947197,0.056428782641887665,0.0,0.01759166456758976,0.022446002811193466,0.0,0.42496514320373535,0.032377634197473526,0.0,0.004830467980355024,0.008469189517199993,0.012854545377194881,0.002347520785406232,0.0,0.009228031150996685,0.01056623924523592,0.0030396319925785065,0.003274566261097789,0.008537945337593555,0.0,0.0573989637196064,0.13593509793281555,0.060989268124103546,0.05830578878521919,0.0020026632118970156,0.0,0.0782897099852562,0.07374902814626694,0.012892374768853188,0.012580130249261856,0.04235486686229706,0.019822757691144943,0.019733324646949768,0.006090342067182064,0.005261035170406103,0.005034083034843206,0.008783825673162937,0.00856446661055088,0.0,0.0,0.0,0.0,0.0,0.0,0.01304953545331955,0.0,0.0,0.09560928493738174,0.0,0.0,0.0,0.45756304264068604,0.004249736666679382,0.0,0.1255355179309845,0.0,0.0,0.32959166169166565
13,0.43333333333333335,0.0,0.0,0.0,0.0,0.0,0.018915405496954918,0.1253032237291336,0.0022439812310039997,0.0,0.0,0.0,0.0,0.02774767205119133,0.12445390224456787,0.038512032479047775,0.0,0.023181764408946037,0.0,0.0,0.5152620673179626,0.0615842230618,0.0,0.006031704600900412,0.024691835045814514,0.027240166440606117,0.002580806612968445,0.0,0.015472725965082645,0.016826441511511803,0.0026464764960110188,0.003025355516001582,0.005013825837522745,0.0,0.06758430600166321,0.15932342410087585,0.06781300157308578,0.06503351777791977,0.0016411248361691833,0.0,0.08846000581979752,0.08236345648765564,0.011335941031575203,0.011420653201639652,0.03974496200680733,0.02448851987719536,0.024226203560829163,0.005762543994933367,0.0003351505729369819,0.00020084442803636193,0.011962211690843105,0.011818049475550652,0.0,0.0,0.0,0.0,0.0,0.0,0.01955369859933853,0.0,0.0,0.11597777158021927,0.0,0.0,0.0,0.4804914593696594,0.005825784057378769,0.0,0.18944720923900604,0.0,0.0,0.39003869891166687
14,0.4666666666666667,0.0,0.0,0.0,0.0,0.0,0.0067443568259477615,0.1644018292427063,0.0024535106495022774,0.0,0.0,0.0,0.0,0.018435508012771606,0.1634197235107422,0.03645582124590874,0.0,0.025426222011446953,0.0,0.0,0.5443150997161865,0.049170468002557755,0.0,0.0069522373378276825,0.059484630823135376,0.06038666516542435,0.002551258308812976,0.0,0.043675344437360764,0.044786419719457626,0.00573778385296464,0.006147546693682671,0.0,0.0,0.05589434504508972,0.1679796576499939,0.06273879110813141,0.05936203524470329,0.0010362331522628665,0.0,0.08631031215190887,0.08025310933589935,0.009444871917366982,0.009559346362948418,0.03505904600024223,0.025227218866348267,0.024969538673758507,0.0041619883850216866,0.0,0.0,0.009973864071071148,0.010038042441010475,0.0,0.0,0.0,0.0,0.0,0.0,0.02482980489730835,0.0,0.0,0.1349298655986786,0.0,0.0,0.0,0.513493001461029,0.007284566760063171,0.0,0.24329820275306702,0.0,0.0,0.4500986933708191
15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.19599391520023346,0.0023238954599946737,0.0,0.0,0.0,0.0,0.012103617191314697,0.19499944150447845,0.04109952226281166,0.013503503985702991,0.031004387885332108,0.0,0.0,0.5540183782577515,0.06009892001748085,0.0,0.006412766873836517,0.101132832467556,0.0985153540968895,0.0015900187427178025,0.0,0.0791579931974411,0.0793682187795639,0.012735082767903805,0.01314615923911333,0.0,0.0,0.009502116590738297,0.143227219581604,0.0488845519721508,0.045119065791368484,0.0,0.0,0.05278865247964859,0.04738817363977432,0.0,2.52894897130318e-05,0.03770465776324272,0.010081468150019646,0.009947788901627064,0.003366591176018119,0.0,0.0,0.0,0.00019934916053898633,0.0,0.0,0.0,0.0,0.0,0.0,0.029985859990119934,0.0,0.0,0.17409439384937286,0.0,0.0,0.0,0.6387417912483215,0.009096607565879822,0.0,0.29553675651550293,0.0,0.0,0.594123125076294
16,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.20666953921318054,0.0024417226668447256,0.0,0.0,0.0,0.0,0.007863188162446022,0.20562198758125305,0.03514701873064041,0.02265782840549946,0.030818376690149307,0.0,0.0,0.5758107304573059,0.050933465361595154,0.0,0.006215771194547415,0.13433615863323212,0.13103877007961273,0.0008772606961429119,0.0,0.10045959800481796,0.10027140378952026,0.018012767657637596,0.018389485776424408,0.0,0.0,0.0,0.1024060994386673,0.02265121601521969,0.01877228543162346,0.0,9.282188693759963e-05,0.012108007445931435,0.0075461468659341335,0.002414530608803034,0.0024522310122847557,0.03957195207476616,0.023139990866184235,0.023027051240205765,0.004225233569741249,0.0001915128086693585,0.0,0.0,0.00017728458624333143,0.0,0.0,0.0,0.0,0.0,0.0,0.033533334732055664,0.0,0.0,0.21658596396446228,0.0,0.0,0.0,0.7827404737472534,0.010292299091815948,0.0,0.3256945013999939,0.0,0.0,0.7537826299667358
17,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.20092438161373138,0.002478367183357477,0.0,0.0,0.0,0.0,0.004731310531497002,0.1998419165611267,0.02270990051329136,0.042624033987522125,0.03372139856219292,0.0,0.0,0.42179566621780396,0.20298710465431213,0.0,0.00564629165455699,0.17267602682113647,0.16325514018535614,0.0,0.00030790158780291677,0.05588609725236893,0.05438165366649628,0.023759139701724052,0.024188796058297157,0.012376228347420692,0.0,0.0067587257362902164,0.07415701448917389,0.04276169836521149,0.03671246021986008,0.0,0.0018399180844426155,0.003107288619503379,0.0,0.0,0.0001939467911142856,0.041576460003852844,0.02365335263311863,0.02343805693089962,0.010018495842814445,0.000943862134590745,0.0,0.0,0.0001407289964845404,0.0,0.0,0.0,0.0,0.0,0.0,0.03406322002410889,0.0,0.0,0.2615969777107239,0.0,0.0,0.0,0.9314650297164917,0.01032467931509018,0.0,0.31488513946533203,0.0,0.0,0.9203295707702637
18,0.6,0.0,0.0,0.0,0.0,0.0,0.0021882764995098114,0.21663063764572144,0.0026551932096481323,0.0,0.0,0.0,0.0,0.006488037761300802,0.21538330614566803,0.004762538708746433,0.05518622323870659,0.03138192743062973,0.0,0.0,0.29882538318634033,0.3834495544433594,0.0,0.003867468563839793,0.1901586353778839,0.1733800321817398,0.0,0.0017907992005348206,0.013533546589314938,0.010810215957462788,0.02767663076519966,0.028270089998841286,0.06336905807256699,0.0,0.09513621032238007,0.03618331253528595,0.0677945613861084,0.06043834239244461,0.0,0.0034817287232726812,0.003639671951532364,0.0,0.0,0.0008476814837194979,0.04175576940178871,0.03678377717733383,0.03621948882937431,0.01511831022799015,0.001864121644757688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286923348903656,0.0,0.0,0.27288201451301575,0.0,0.0,0.0,1.0113831758499146,0.009699426591396332,0.0,0.2625513970851898,0.0,0.0,0.9724195003509521
19,0.6333333333333333,0.0,0.0,0.0,0.0,0.0,0.005837826058268547,0.24721096456050873,0.0029660349246114492,0.0,0.0,0.0,0.0,0.008870470337569714,0.24574661254882812,0.0,0.05609387159347534,0.019243739545345306,0.0,0.0,0.22310063242912292,0.5175459980964661,0.0,0.0012278874637559056,0.20370769500732422,0.17829476296901703,0.0,0.0034053479321300983,0.004166678991168737,0.0,0.026319926604628563,0.027057155966758728,0.1049371287226677,0.0,0.17520137131214142,0.03460903838276863,0.10213314741849899,0.09367208182811737,0.0,0.005078324116766453,0.012535149231553078,0.007307420950382948,0.0,0.001491131610237062,0.03532172739505768,0.04596792906522751,0.045055121183395386,0.021468449383974075,0.00264267367310822,0.0,0.00031989457784220576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023709774017333984,0.0,0.0,0.26290813088417053,0.0,0.0,0.0,1.0130747556686401,0.00930418074131012,0.0,0.2234601080417633,0.0,0.0,0.9420498013496399
20,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.014614910818636417,0.26184335350990295,0.003085850737988949,0.0,0.0,0.0,0.0,0.01935603842139244,0.26026269793510437,0.0,0.05848115310072899,0.012478264048695564,0.0,0.0,0.17469866573810577,0.645476758480072,0.0016935253515839577,0.0,0.20583811402320862,0.1729808896780014,0.0,0.004919889383018017,0.005581692326813936,0.0,0.02638092078268528,0.027161061763763428,0.1227458193898201,0.0,0.23290573060512543,0.0457218699157238,0.1283087581396103,0.11893685907125473,0.0,0.006722215563058853,0.029227275401353836,0.023353982716798782,0.0,0.0017125502927228808,0.03073623776435852,0.05103949084877968,0.04996456578373909,0.026137446984648705,0.003121862420812249,0.0,0.0005642251926474273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018988460302352905,0.0,0.0,0.21032670140266418,0.0,0.0,0.0,0.8758668303489685,0.009052731096744537,0.0,0.20342499017715454,0.0,0.0,0.7561149597167969
21,0.7,0.0,0.0,0.0,0.0,0.0,0.027926554903388023,0.28671371936798096,0.003014693735167384,0.0,0.0,0.0,0.0,0.030178317800164223,0.2851017713546753,0.0,0.05693857744336128,0.0086992047727108,0.0,0.0,0.17922809720039368,0.7313411235809326,0.003676745342090726,0.0,0.1863672286272049,0.1521216481924057,0.0,0.00523713231086731,0.005773428827524185,0.0,0.025535428896546364,0.02635692059993744,0.12956833839416504,0.00682736374437809,0.2530890107154846,0.04283389076590538,0.12714295089244843,0.1178906187415123,0.0,0.006948818452656269,0.028908444568514824,0.02273101732134819,0.0,0.0017514555947855115,0.023881586268544197,0.05152047425508499,0.0504092313349247,0.02607896365225315,0.003373501356691122,0.0,0.000773925450630486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015785805881023407,0.0,0.0,0.09438220411539078,0.0,0.0,0.0,0.4638289213180542,0.007522229105234146,0.0,0.19600601494312286,0.0,0.0,0.31795400381088257
22,0.7333333333333333,0.0,0.0,0.0,0.0,0.0,0.04356309399008751,0.30567216873168945,0.0028833062388002872,0.0,0.0,0.0,0.0,0.043771930038928986,0.30406564474105835,0.0,0.055205415934324265,0.00528000807389617,0.0,0.0,0.22709481418132782,0.7821844816207886,0.005236487369984388,0.0,0.16392524540424347,0.13060589134693146,0.0,0.005294004455208778,0.005698146764189005,0.0,0.024706797674298286,0.025542546063661575,0.13307631015777588,0.01763935200870037,0.2558574378490448,0.032693084329366684,0.11017117649316788,0.10104890912771225,0.0,0.006882464047521353,0.021247999742627144,0.015325206331908703,0.0,0.0015252880984917283,0.018857577815651894,0.05817197635769844,0.057150498032569885,0.024644436314702034,0.003436667611822486,0.0,0.0009239731589332223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027451589703559875,0.0,0.0,0.0343150720000267,0.0,0.001542885322123766,0.0,0.28040093183517456,0.008699504658579826,0.0,0.16178567707538605,0.0,0.0,0.09679919481277466
23,0.7666666666666667,0.0,0.0,0.0,0.0,0.0,0.047012850642204285,0.32534345984458923,0.002891150303184986,0.0,0.0,0.0,0.0,0.044170185923576355,0.32367634773254395,0.005543975159525871,0.050005555152893066,0.004650607239454985,0.0,0.0,0.28624507784843445,0.7835536003112793,0.004530477337539196,0.0,0.1240328773856163,0.10198237746953964,0.0,0.0038229506462812424,0.0038412234280258417,0.0,0.023558830842375755,0.02437320165336132,0.13609300553798676,0.028826188296079636,0.2370622158050537,0.018631702288985252,0.08873251080513,0.08130723237991333,0.0,0.004690015222877264,0.01719684898853302,0.012567284516990185,0.0,0.0012281541712582111,0.014733321964740753,0.06601423770189285,0.06511347740888596,0.020896097645163536,0.02219473570585251,0.019282232969999313,0.000989290769211948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004825390875339508,0.0,0.0,0.07537179440259933,0.0,0.0,0.0,0.44526100158691406,0.00490918941795826,0.0,0.08199317008256912,0.0,0.0,0.25601866841316223
